Experiment_number,Participant_num,Female_0_Male_1,Task,tanned_fair_skin_face,face_number,H,S,V,R,G,B,L*,a*,b*,cold_hue_>90<270_chosen_1,time_ms
Experiment_2,66,0,hue vs saturation,fair,1,164,0.65,1,89,255,210,90.91525561,-53.18429131,8.995441415,1,11187
Experiment_2,66,0,hue vs saturation,fair,2,292,0.58,1,235,107,255,66.0570227,69.35025666,-51.88999692,0,35863
Experiment_2,66,0,hue vs saturation,fair,3,212,0.9,1,25,132,255,56.01683934,17.05348129,-68.81555884,0,2595
Experiment_2,66,0,hue vs saturation,fair,5,153,0.43,1,145,255,205,92.55169136,-42.68718183,14.13893322,0,21191
Experiment_2,66,0,hue vs saturation,tanned,7,121,0.43,1,145,255,147,91.52593776,-52.69913401,41.91240551,1,8730
Experiment_2,66,0,hue vs saturation,tanned,8,30,0.59,1,255,179,104,78.75219829,20.16661315,48.80903,1,16883
Experiment_2,66,0,hue vs saturation,tanned,10,4,0.46,1,255,145,137,71.76955872,40.55168338,22.52517309,1,35691
Experiment_2,66,0,hue vs saturation,tanned,11,76,0.62,1,212,255,96,94.46673305,-35.58247684,69.13104832,1,5038
Experiment_2,67,1,hue vs saturation,fair,1,217,0.82,1,45,126,255,54.76155591,22.01748111,-70.82742532,0,8546
Experiment_2,67,1,hue vs saturation,fair,2,237,0.9,1,25,36,255,35.37734833,71.31832792,-102.715786,0,10636
Experiment_2,67,1,hue vs saturation,fair,3,238,0.87,1,33,40,255,36.10131694,69.99823917,-101.5031813,0,28775
Experiment_2,67,1,hue vs saturation,fair,5,192,0.04,1,244,252,255,98.4615972,-2.073938444,-2.355920784,1,9262
Experiment_2,67,1,hue vs saturation,tanned,7,38,0.57,1,255,201,109,84.03726442,9.065350137,52.63281209,1,7244
Experiment_2,67,1,hue vs saturation,tanned,8,37,0.64,1,255,192,91,81.6828173,12.53376798,58.33451403,0,4950
Experiment_2,67,1,hue vs saturation,tanned,10,229,0.93,1,17,61,255,39.03045381,59.94642291,-96.64327699,1,13236
Experiment_2,67,1,hue vs saturation,tanned,11,43,0.89,1,255,190,28,80.83363052,11.20510478,79.28317493,0,25294
Experiment_2,68,0,hue vs saturation,fair,1,332,0.91,1,255,22,131,55.55574616,83.05992263,3.23604333,0,43055
Experiment_2,68,0,hue vs saturation,fair,2,242,0.28,1,185,183,255,76.92143581,16.11045576,-35.24788532,0,44618
Experiment_2,68,0,hue vs saturation,fair,3,217,0.71,1,73,143,255,60.14210869,14.56336175,-62.11876759,1,58348
Experiment_2,68,0,hue vs saturation,fair,5,345,0.77,1,255,58,107,57.41259071,74.43534495,20.1411768,0,27840
Experiment_2,68,0,hue vs saturation,tanned,7,153,0.93,1,17,255,148,88.81711936,-72.9761244,37.38555262,0,26552
Experiment_2,68,0,hue vs saturation,tanned,8,231,0.8,1,50,81,255,43.92006113,50.1441518,-88.52974308,0,30203
Experiment_2,68,0,hue vs saturation,tanned,10,237,0.63,1,94,102,255,50.80682456,42.4088087,-77.15875624,1,17977
Experiment_2,68,0,hue vs saturation,tanned,11,358,0.7,1,255,76,82,59.00955693,67.38116421,36.71399514,0,41859
Experiment_2,69,0,hue vs saturation,fair,1,212,0.33,1,170,210,255,82.83850541,-2.725425211,-26.24210984,0,10058
Experiment_2,69,0,hue vs saturation,fair,2,218,0.8,1,50,125,255,54.6217739,23.05377958,-71.04767942,0,9176
Experiment_2,69,0,hue vs saturation,fair,3,180,0.8,1,50,255,255,91.42313877,-46.05793362,-13.64760878,1,33918
Experiment_2,69,0,hue vs saturation,fair,5,340,0.9,1,255,25,102,54.98423363,80.78174029,19.84437445,0,8537
Experiment_2,69,0,hue vs saturation,tanned,7,104,0.8,1,105,255,50,89.27742581,-72.45671282,77.70668578,0,24791
Experiment_2,69,0,hue vs saturation,tanned,8,213,0.88,1,30,131,255,55.81505115,17.92142965,-69.1380211,0,4282
Experiment_2,69,0,hue vs saturation,tanned,10,173,0.1,1,229,255,252,98.11599838,-8.943779634,-1.441211357,0,11902
Experiment_2,69,0,hue vs saturation,tanned,11,208,0.46,1,137,200,255,78.37238704,-5.802486336,-33.24929766,0,27768
Experiment_2,70,0,hue vs saturation,fair,1,222,0.45,1,140,174,255,71.6007963,9.203652794,-43.75928263,0,23608
Experiment_2,70,0,hue vs saturation,fair,2,105,0.71,1,119,255,73,89.82356794,-67.68242028,71.46464262,1,13379
Experiment_2,70,0,hue vs saturation,fair,3,41,0.83,1,255,187,43,80.16556805,13.08793886,75.11954787,1,31666
Experiment_2,70,0,hue vs saturation,fair,5,326,0.42,1,255,147,208,73.98558285,48.21759433,-13.56614578,0,34072
Experiment_2,70,0,hue vs saturation,tanned,7,267,0.73,1,152,68,255,49.53204333,69.19013001,-79.02190903,0,74725
Experiment_2,70,0,hue vs saturation,tanned,8,242,0.8,1,57,50,255,38.50032063,66.76940664,-97.48523101,0,15155
Experiment_2,70,0,hue vs saturation,tanned,10,121,0.96,1,10,255,14,87.78354153,-85.69854333,82.14205316,1,21635
Experiment_2,70,0,hue vs saturation,tanned,11,64,0.6,1,244,255,102,96.70262149,-22.79326136,69.76734668,0,22032
Experiment_2,71,0,hue vs saturation,fair,1,234,0.65,1,89,105,255,51.20612298,39.8983064,-76.52116709,0,2601
Experiment_2,71,0,hue vs saturation,fair,2,243,0.99,1,15,2,255,32.62374506,78.96848886,-107.3209897,0,5901
Experiment_2,71,0,hue vs saturation,fair,3,254,0.79,1,100,53,255,41.96213009,68.7123755,-91.65757948,1,2835
Experiment_2,71,0,hue vs saturation,fair,5,40,0.57,1,255,206,109,85.254238,6.482958326,54.06144111,1,11782
Experiment_2,71,0,hue vs saturation,tanned,7,304,0.22,1,255,198,251,86.3121515,28.8050873,-18.23551451,0,9579
Experiment_2,71,0,hue vs saturation,tanned,8,195,0.62,1,96,215,255,80.90954647,-21.83767571,-29.48419753,0,3267
Experiment_2,71,0,hue vs saturation,tanned,10,241,0.69,1,81,79,255,45.02736992,54.02746334,-86.65281368,0,5780
Experiment_2,71,0,hue vs saturation,tanned,11,180,0.15,1,216,255,255,97.36498324,-12.40582114,-4.182648828,0,7877
Experiment_2,72,0,hue vs saturation,fair,1,145,0.75,1,63,255,143,89.18645609,-70.24511192,40.39154071,0,13207
Experiment_2,72,0,hue vs saturation,fair,2,145,0.7,1,76,255,150,89.51394409,-67.2938379,37.44011565,0,34656
Experiment_2,72,0,hue vs saturation,fair,3,133,0.49,1,130,255,157,91.09844659,-55.19351701,36.344284,0,4026
Experiment_2,72,0,hue vs saturation,fair,5,204,0.69,1,79,184,255,71.66562807,-8.190822712,-43.84925378,1,7293
Experiment_2,72,0,hue vs saturation,tanned,7,332,0.56,1,255,112,178,66.56779937,60.93757029,-7.905491011,0,4410
Experiment_2,72,0,hue vs saturation,tanned,8,108,0.76,1,99,255,61,89.16276825,-73.21330037,74.48001891,1,18440
Experiment_2,72,0,hue vs saturation,tanned,10,20,0.81,1,255,117,48,65.11783296,48.89873739,60.27650006,1,18243
Experiment_2,72,0,hue vs saturation,tanned,11,12,0.58,1,255,136,107,69.41954157,42.57273388,35.82825499,0,7685
Experiment_2,73,0,hue vs saturation,fair,1,194,0.53,1,119,223,255,83.9226881,-21.64340297,-24.81130315,1,15967
Experiment_2,73,0,hue vs saturation,fair,2,35,0.66,1,255,184,86,79.73481373,16.41136258,58.4562555,1,13797
Experiment_2,73,0,hue vs saturation,fair,3,8,0.95,1,255,45,12,55.24016283,74.50667241,65.29242528,1,26396
Experiment_2,73,0,hue vs saturation,fair,5,276,0.71,1,182,73,255,53.952836,72.30959829,-71.66651053,0,20753
Experiment_2,73,0,hue vs saturation,tanned,7,221,0.88,1,30,101,255,48.01133324,36.74282855,-81.8304747,0,16146
Experiment_2,73,0,hue vs saturation,tanned,8,245,0.46,1,147,137,255,62.77211814,32.10035228,-57.67737608,0,26137
Experiment_2,73,0,hue vs saturation,tanned,10,114,0.57,1,124,255,109,90.2798121,-63.18520635,57.83193151,0,9404
Experiment_2,73,0,hue vs saturation,tanned,11,100,0.75,1,127,255,63,90.0405273,-66.19456056,75.0197787,1,10062
Experiment_2,74,0,hue vs saturation,fair,1,61,0.17,1,254,255,211,98.94408954,-7.40378875,20.96378592,1,3932
Experiment_2,74,0,hue vs saturation,fair,2,25,0.2,1,255,225,204,91.44655715,7.105872753,14.0484692,1,40053
Experiment_2,74,0,hue vs saturation,fair,3,16,0.19,1,255,219,206,90.03514101,10.49338021,10.99851114,1,13308
Experiment_2,74,0,hue vs saturation,fair,5,32,0.36,1,255,212,163,87.48078645,8.473896377,29.89356521,1,29237
Experiment_2,74,0,hue vs saturation,tanned,7,32,0.38,1,255,209,158,86.66697929,9.458732298,31.39011821,1,8982
Experiment_2,74,0,hue vs saturation,tanned,8,39,0.34,1,255,224,168,90.50469839,2.891057654,31.37780806,1,4552
Experiment_2,74,0,hue vs saturation,tanned,10,16,0.14,1,255,228,219,92.51359784,7.809790403,7.750013806,1,10392
Experiment_2,74,0,hue vs saturation,tanned,11,30,0.2,1,255,229,204,92.42381636,5.05268071,15.42921009,0,19034
Experiment_2,75,1,hue vs saturation,fair,1,208,0.69,1,79,172,255,68.30510841,-1.530298573,-49.12920298,0,19762
Experiment_2,75,1,hue vs saturation,fair,2,190,0.55,1,114,231,255,85.98105811,-26.57183279,-21.70157086,1,19097
Experiment_2,75,1,hue vs saturation,fair,3,33,0.59,1,255,187,104,80.62753769,15.98607013,51.02486851,0,6544
Experiment_2,75,1,hue vs saturation,fair,5,191,0.9,1,25,212,255,78.76029045,-27.62847732,-32.89825271,0,12298
Experiment_2,75,1,hue vs saturation,tanned,7,246,0.75,1,82,63,255,42.10629595,62.50059392,-91.46572974,1,20785
Experiment_2,75,1,hue vs saturation,tanned,8,33,0.78,1,255,165,56,75.11150447,24.96454582,66.33336233,1,28537
Experiment_2,75,1,hue vs saturation,tanned,10,280,0.93,1,175,17,255,47.92420408,85.99227916,-81.52738784,1,10123
Experiment_2,75,1,hue vs saturation,tanned,11,18,0.9,1,255,94,25,61.07667182,58.67423687,65.37787257,1,12842
Experiment_2,76,0,hue vs saturation,fair,1,243,0.87,1,44,33,255,35.68060261,72.80141692,-102.1934973,1,12999
Experiment_2,76,0,hue vs saturation,fair,2,8,0.57,1,255,129,109,68.06822938,46.18365702,33.02183731,1,14079
Experiment_2,76,0,hue vs saturation,fair,3,45,0.64,1,255,214,91,87.05003492,1.194187063,64.19318421,1,15252
Experiment_2,76,0,hue vs saturation,fair,5,275,0.46,1,206,137,255,68.19208822,47.21617736,-48.74260427,0,12073
Experiment_2,76,0,hue vs saturation,tanned,7,233,0.49,1,130,144,255,63.27037109,24.15217216,-56.95575626,0,17826
Experiment_2,76,0,hue vs saturation,tanned,8,203,0.69,1,79,187,255,72.51026992,-9.822102658,-42.52810646,0,11582
Experiment_2,76,0,hue vs saturation,tanned,10,109,0.64,1,121,255,91,90.0170958,-65.73842648,65.01625594,1,30244
Experiment_2,76,0,hue vs saturation,tanned,11,46,0.64,1,255,216,91,87.5467052,0.176100833,64.72755676,0,27838
Experiment_2,77,1,hue vs saturation,fair,1,16,0.33,1,255,193,170,83.07387175,19.19476145,20.21032657,1,47558
Experiment_2,77,1,hue vs saturation,fair,2,19,0.54,1,255,160,117,74.62642542,31.06914521,37.09197704,1,4835
Experiment_2,77,1,hue vs saturation,fair,3,20,0.36,1,255,193,163,82.93695821,18.36075175,23.73379299,1,11225
Experiment_2,77,1,hue vs saturation,fair,5,336,0.29,1,255,181,210,81.27009354,30.96488769,-3.828145945,1,4065
Experiment_2,77,1,hue vs saturation,tanned,7,23,0.48,1,255,179,132,79.13687045,22.44872282,35.00265147,1,3724
Experiment_2,77,1,hue vs saturation,tanned,8,305,0.32,1,255,173,248,80.69676951,41.36250386,-25.14883864,1,14767
Experiment_2,77,1,hue vs saturation,tanned,10,355,0.37,1,255,160,168,75.59342566,36.20243204,10.80015368,1,13474
Experiment_2,77,1,hue vs saturation,tanned,11,22,0.42,1,255,187,147,81.24057711,19.73566342,29.89166001,1,19019
Experiment_2,78,1,hue vs saturation,fair,1,28,0.23,1,255,223,196,90.78942817,7.000132137,17.29133476,1,4875
Experiment_2,78,1,hue vs saturation,fair,2,58,0.29,1,255,252,181,97.71936288,-9.600694557,34.45233085,1,7433
Experiment_2,78,1,hue vs saturation,fair,3,57,0.22,1,255,252,198,98.01672069,-7.391340528,26.29162184,1,4812
Experiment_2,78,1,hue vs saturation,fair,5,23,0.21,1,255,221,201,90.40897028,8.735544812,14.14638476,1,8742
Experiment_2,78,1,hue vs saturation,tanned,7,74,0.27,1,238,255,186,97.32585454,-16.61876044,31.20106974,1,8556
Experiment_2,78,1,hue vs saturation,tanned,8,43,0.27,1,255,235,186,93.54676342,-0.470522996,26.27920405,1,10234
Experiment_2,78,1,hue vs saturation,tanned,10,38,0.23,1,255,233,196,93.24308502,1.883165392,20.71864629,1,6066
Experiment_2,78,1,hue vs saturation,tanned,11,47,0.38,1,255,234,158,92.82772524,-3.31051135,39.50602049,1,16225
Experiment_2,79,0,hue vs saturation,fair,1,227,0.44,1,142,167,255,69.90055304,13.64739523,-46.41720793,1,12569
Experiment_2,79,0,hue vs saturation,fair,2,3,0.93,1,255,29,17,54.21662516,77.51567587,63.4022061,1,29090
Experiment_2,79,0,hue vs saturation,fair,3,348,0.69,1,255,79,114,59.94910275,68.22615994,19.46770337,1,16536
Experiment_2,79,0,hue vs saturation,fair,5,301,0.25,1,255,191,253,84.79885969,32.83949878,-21.58425143,1,16272
Experiment_2,79,0,hue vs saturation,tanned,7,11,0.78,1,255,92,56,60.95757275,60.2256292,52.70050048,1,13633
Experiment_2,79,0,hue vs saturation,tanned,8,0,0.97,1,255,7,7,53.41400868,79.67806367,65.56087662,1,17847
Experiment_2,79,0,hue vs saturation,tanned,10,352,0.87,1,255,33,62,54.75731217,77.81424122,43.07561262,0,7337
Experiment_2,79,0,hue vs saturation,tanned,11,239,0.7,1,76,79,255,44.72858,53.50486834,-87.15511463,1,9072
Experiment_2,80,0,hue vs saturation,fair,1,84,0.33,1,221,255,170,95.91143326,-24.82931928,37.09898688,1,23287
Experiment_2,80,0,hue vs saturation,fair,2,285,0.8,1,204,50,255,54.38440897,83.67918559,-70.82205858,0,40541
Experiment_2,80,0,hue vs saturation,fair,3,217,0.45,1,140,184,255,74.23862965,3.620026419,-39.6415876,1,23564
Experiment_2,80,0,hue vs saturation,fair,5,85,0.67,1,183,255,84,92.67511981,-47.05511887,71.34132847,1,22722
Experiment_2,80,0,hue vs saturation,tanned,7,311,0.45,1,255,140,233,73.480183,55.56088946,-28.06044648,1,44469
Experiment_2,80,0,hue vs saturation,tanned,8,291,0.58,1,232,107,255,65.66386635,68.62508118,-52.53773897,1,4165
Experiment_2,80,0,hue vs saturation,tanned,10,276,0.49,1,205,130,255,66.6453471,50.62596121,-51.19161256,0,21574
Experiment_2,80,0,hue vs saturation,tanned,11,122,0.72,1,71,255,77,88.63596066,-77.26776434,68.45759099,1,10953
Experiment_2,81,0,hue vs saturation,fair,1,271,0.23,1,226,196,255,83.37319816,21.37414573,-25.06008729,1,7888
Experiment_2,81,0,hue vs saturation,fair,2,69,0.26,1,245,255,188,97.85852568,-13.82988195,31.00059902,0,6273
Experiment_2,81,0,hue vs saturation,fair,3,187,0.45,1,140,241,255,89.72268184,-26.0208141,-15.96420817,1,8688
Experiment_2,81,0,hue vs saturation,fair,5,348,0.31,1,255,175,191,79.43222483,31.35945962,3.764735909,0,11215
Experiment_2,81,0,hue vs saturation,tanned,7,244,0.46,1,145,137,255,62.61811708,31.63210933,-57.93200909,0,7493
Experiment_2,81,0,hue vs saturation,tanned,8,141,0.38,1,158,255,192,92.83677985,-41.7005908,21.2733629,1,20468
Experiment_2,81,0,hue vs saturation,tanned,10,45,0.54,1,255,220,117,88.79507674,-0.074746969,54.46019504,1,31075
Experiment_2,81,0,hue vs saturation,tanned,11,47,0.61,1,255,221,99,88.86278349,-1.866375488,62.71687801,1,25318
Experiment_2,82,0,hue vs saturation,fair,1,56,0.78,1,255,241,56,93.64824724,-13.8741125,83.12767868,1,4112
Experiment_2,82,0,hue vs saturation,fair,2,11,0.72,1,255,105,71,63.19224575,55.24089565,47.51341562,1,21090
Experiment_2,82,0,hue vs saturation,fair,3,334,0.84,1,255,40,133,56.55635515,80.48056728,3.489069791,1,6488
Experiment_2,82,0,hue vs saturation,fair,5,326,0.51,1,255,124,198,69.29289958,58.01236996,-15.07707097,0,74942
Experiment_2,82,0,hue vs saturation,tanned,7,236,0.58,1,107,116,255,54.90361151,36.16523498,-70.4691217,0,7315
Experiment_2,82,0,hue vs saturation,tanned,8,212,0.55,1,114,180,255,71.85254375,0.068296334,-43.46305748,0,4865
Experiment_2,82,0,hue vs saturation,tanned,10,270,0.67,1,169,84,255,54.0224034,65.16779821,-71.62967579,1,19295
Experiment_2,82,0,hue vs saturation,tanned,11,66,0.72,1,236,255,71,95.9169864,-27.68740136,80.17243926,1,16527
Experiment_2,83,0,hue vs saturation,fair,1,17,0.87,1,255,96,33,61.42537241,57.97061726,62.98833319,1,10835
Experiment_2,83,0,hue vs saturation,fair,2,62,0.63,1,249,255,94,97.01123918,-21.31677718,73.38724521,0,22912
Experiment_2,83,0,hue vs saturation,fair,3,251,0.84,1,80,40,255,38.62614318,72.08109607,-97.23393693,1,5828
Experiment_2,83,0,hue vs saturation,fair,5,29,0.9,1,255,136,25,68.70669769,39.10234637,70.84262249,0,16016
Experiment_2,83,0,hue vs saturation,tanned,7,263,0.34,1,201,168,255,74.59905328,29.00239481,-38.74679538,0,4579
Experiment_2,83,0,hue vs saturation,tanned,8,201,0.28,1,183,230,255,88.86616789,-9.524942626,-17.03816022,0,8881
Experiment_2,83,0,hue vs saturation,tanned,10,241,0.5,1,129,127,255,59.03524828,33.90231956,-63.7325235,0,2593
Experiment_2,83,0,hue vs saturation,tanned,11,145,0.23,1,196,255,220,95.33879536,-25.29313895,10.73493485,1,5686
Experiment_2,84,1,hue vs saturation,fair,1,7,0.76,1,255,83,61,59.69257885,63.942886,48.89870409,0,14726
Experiment_2,84,1,hue vs saturation,fair,2,108,0.26,1,201,255,188,94.97888925,-29.14833553,26.60680085,0,13509
Experiment_2,84,1,hue vs saturation,fair,3,216,0.6,1,102,163,255,66.70226196,7.375303788,-51.60335452,1,20259
Experiment_2,84,1,hue vs saturation,fair,5,58,0.8,1,255,248,50,95.42352404,-17.45047751,86.23898772,1,5420
Experiment_2,84,1,hue vs saturation,tanned,7,325,0.81,1,255,48,168,58.22740296,81.96517932,-14.66359151,1,8047
Experiment_2,84,1,hue vs saturation,tanned,8,39,0.56,1,255,205,112,85.04357548,7.221828274,52.38834585,1,15827
Experiment_2,84,1,hue vs saturation,tanned,10,62,0.45,1,251,255,140,97.6008237,-17.02856967,54.18200699,1,11704
Experiment_2,84,1,hue vs saturation,tanned,11,18,0.44,1,255,176,142,78.61522413,24.98491346,29.03708211,1,4244
Experiment_2,85,1,hue vs saturation,fair,1,294,0.19,1,250,206,255,87.81752329,23.70061305,-18.12771634,0,8240
Experiment_2,85,1,hue vs saturation,fair,2,240,0.18,1,209,209,255,85.18796626,9.154176884,-22.42706272,0,6024
Experiment_2,85,1,hue vs saturation,fair,3,105,0.51,1,157,255,124,91.74913493,-52.1103092,53.17936769,1,4511
Experiment_2,85,1,hue vs saturation,fair,5,22,0.47,1,255,179,135,79.18474668,22.72996572,33.49117119,1,8112
Experiment_2,85,1,hue vs saturation,tanned,7,293,0.33,1,245,170,255,79.26075367,41.10061279,-31.19728153,1,11998
Experiment_2,85,1,hue vs saturation,tanned,8,47,0.35,1,255,235,165,93.18634566,-3.033722436,36.46518974,1,5012
Experiment_2,85,1,hue vs saturation,tanned,10,33,0.48,1,255,199,132,83.84733181,12.00277728,41.0474882,0,4929
Experiment_2,85,1,hue vs saturation,tanned,11,232,0.2,1,204,210,255,85.07315498,7.099878613,-22.63566939,1,3230
Experiment_2,86,1,hue vs saturation,fair,1,38,0.13,1,255,242,221,95.99042983,0.967881622,11.68829947,1,3596
Experiment_2,86,1,hue vs saturation,fair,2,33,0.18,1,255,234,209,93.75761351,3.225396651,14.71995184,1,3078
Experiment_2,86,1,hue vs saturation,fair,3,42,0.28,1,255,233,183,92.99548814,0.155421884,27.06300427,1,13487
Experiment_2,86,1,hue vs saturation,fair,5,50,0.13,1,255,249,221,97.72532449,-2.563283001,14.15417596,1,3122
Experiment_2,86,1,hue vs saturation,tanned,7,38,0.18,1,255,238,209,94.74358354,1.190573595,16.11173077,1,3920
Experiment_2,86,1,hue vs saturation,tanned,8,40,0.29,1,255,230,181,92.21609468,1.423798153,27.0259648,1,7841
Experiment_2,86,1,hue vs saturation,tanned,10,347,0.68,1,255,81,119,60.31704715,67.86602617,17.0544034,1,18920
Experiment_2,86,1,hue vs saturation,tanned,11,46,0.39,1,255,231,155,92.03298578,-2.122571585,39.97334534,1,8281
Experiment_2,87,0,hue vs saturation,fair,1,41,0.33,1,255,228,170,91.52717902,1.089312498,31.72585968,1,7380
Experiment_2,87,0,hue vs saturation,fair,2,24,0.44,1,255,187,142,81.1559911,19.22459652,32.40608932,0,4309
Experiment_2,87,0,hue vs saturation,fair,3,188,0.61,1,99,234,255,86.36435684,-30.6721667,-21.16513365,1,4979
Experiment_2,87,0,hue vs saturation,fair,5,325,0.68,1,255,81,182,62.10224963,73.92543576,-16.89083523,1,28235
Experiment_2,87,0,hue vs saturation,tanned,7,29,0.68,1,255,165,81,75.30448904,26.06210868,55.9121649,0,23518
Experiment_2,87,0,hue vs saturation,tanned,8,253,0.61,1,133,99,255,53.09172488,50.69426514,-73.31200231,1,5297
Experiment_2,87,0,hue vs saturation,tanned,10,28,0.21,1,255,226,201,91.62639165,6.161504556,15.86468765,0,18566
Experiment_2,87,0,hue vs saturation,tanned,11,203,0.75,1,63,181,255,70.40268169,-8.584417855,-45.85881054,0,6529
Experiment_2,88,0,hue vs saturation,fair,1,240,0.68,1,81,81,255,45.4338373,52.91273037,-85.98447696,0,60541
Experiment_2,88,0,hue vs saturation,fair,2,203,0.86,1,35,170,255,66.76885355,-4.922772351,-51.61954042,1,48344
Experiment_2,88,0,hue vs saturation,fair,3,356,0.95,1,255,12,28,53.60728599,79.53616262,59.08985638,0,63888
Experiment_2,88,0,hue vs saturation,fair,5,263,0.73,1,140,68,255,48.17132694,67.32263853,-81.30161478,1,20141
Experiment_2,88,0,hue vs saturation,tanned,7,322,0.59,1,255,104,199,65.96929704,67.09217752,-20.67421323,1,45519
Experiment_2,88,0,hue vs saturation,tanned,8,20,0.51,1,255,168,124,76.50939284,27.48676699,35.80937565,1,33041
Experiment_2,88,0,hue vs saturation,tanned,10,327,0.9,1,255,25,151,56.2771546,84.33428933,-7.605186921,1,16342
Experiment_2,88,0,hue vs saturation,tanned,11,8,0.83,1,255,71,43,57.98090484,67.69903677,56.04218047,0,14410
Experiment_2,89,0,hue vs saturation,fair,1,202,0.58,1,107,200,255,77.0736968,-12.15363366,-35.36139044,0,13385
Experiment_2,89,0,hue vs saturation,fair,2,245,0.82,1,63,45,255,38.11658655,69.1937642,-98.11313401,1,25510
